class,age,expID,sessionID,filename,valid
key,3,cdmrunv4,1539979793167.png,key_sketch_age3_cdm_run_v41539979793167.png,1
key,5,cdmrunv4,1540491126434.png,key_sketch_age5_cdm_run_v41540491126434.png,1
key,5,cdmrunv4,1541180944712.png,key_sketch_age5_cdm_run_v41541180944712.png,1
key,5,cdmrunv4,1541181301543.png,key_sketch_age5_cdm_run_v41541181301543.png,1
key,5,cdmrunv4,1541182317324.png,key_sketch_age5_cdm_run_v41541182317324.png,1
key,5,cdmrunv4,1541188763962.png,key_sketch_age5_cdm_run_v41541188763962.png,1
key,8,cdmrunv4,1537733461054.png,key_sketch_age8_cdm_run_v41537733461054.png,1
key,8,cdmrunv4,1538867264244.png,key_sketch_age8_cdm_run_v41538867264244.png,1
key,8,cdmrunv4,1539810430132.png,key_sketch_age8_cdm_run_v41539810430132.png,1
key,8,cdmrunv4,1540077082262.png,key_sketch_age8_cdm_run_v41540077082262.png,1
key,8,cdmrunv4,1540166119473.png,key_sketch_age8_cdm_run_v41540166119473.png,1
key,8,cdmrunv4,1540587543956.png,key_sketch_age8_cdm_run_v41540587543956.png,1
key,8,cdmrunv4,1541892835344.png,key_sketch_age8_cdm_run_v41541892835344.png,1
key,8,cdmrunv4,1541893947190.png,key_sketch_age8_cdm_run_v41541893947190.png,1
key,8,cdmrunv4,1541970057187.png,key_sketch_age8_cdm_run_v41541970057187.png,1
key,8,cdmrunv4,1541973838793.png,key_sketch_age8_cdm_run_v41541973838793.png,1
person,10,cdmrunv3,1533841154231.png,person_sketch_age10_cdm_run_v31533841154231.png,1
person,10,cdmrunv3,1533845979344.png,person_sketch_age10_cdm_run_v31533845979344.png,1
person,2,cdmrunv3,1526160539320.png,person_sketch_age2_cdm_run_v31526160539320.png,1
person,2,cdmrunv3,1526162477315.png,person_sketch_age2_cdm_run_v31526162477315.png,1
person,3,cdmrunv3,1526502079646.png,person_sketch_age3_cdm_run_v31526502079646.png,1
person,3,cdmrunv3,1526502817047.png,person_sketch_age3_cdm_run_v31526502817047.png,1
person,3,cdmrunv3,1526583537981.png,person_sketch_age3_cdm_run_v31526583537981.png,1
person,3,cdmrunv3,1526588694293.png,person_sketch_age3_cdm_run_v31526588694293.png,1
person,3,cdmrunv3,1526589361603.png,person_sketch_age3_cdm_run_v31526589361603.png,1
person,3,cdmrunv3,1526599186312.png,person_sketch_age3_cdm_run_v31526599186312.png,1
person,3,cdmrunv3,1533244950737.png,person_sketch_age3_cdm_run_v31533244950737.png,1
person,3,cdmrunv3,1533246512058.png,person_sketch_age3_cdm_run_v31533246512058.png,1
person,3,cdmrunv3,1533326671802.png,person_sketch_age3_cdm_run_v31533326671802.png,1
person,4,cdmrunv3,1534198612126.png,person_sketch_age4_cdm_run_v31534198612126.png,1
person,4,cdmrunv3,1534279499637.png,person_sketch_age4_cdm_run_v31534279499637.png,1
person,4,cdmrunv3,1534285900036.png,person_sketch_age4_cdm_run_v31534285900036.png,1
person,4,cdmrunv3,1535232802285.png,person_sketch_age4_cdm_run_v31535232802285.png,1
person,4,cdmrunv3,1535234458757.png,person_sketch_age4_cdm_run_v31535234458757.png,1
person,4,cdmrunv3,1535393785775.png,person_sketch_age4_cdm_run_v31535393785775.png,1
person,4,cdmrunv3,1535480202543.png,person_sketch_age4_cdm_run_v31535480202543.png,1
person,5,cdmrunv3,1534534946282.png,person_sketch_age5_cdm_run_v31534534946282.png,1
person,5,cdmrunv3,1534709581729.png,person_sketch_age5_cdm_run_v31534709581729.png,1
person,5,cdmrunv3,1535479261408.png,person_sketch_age5_cdm_run_v31535479261408.png,1
person,5,cdmrunv3,1535744931551.png,person_sketch_age5_cdm_run_v31535744931551.png,1
person,5,cdmrunv3,1535748540769.png,person_sketch_age5_cdm_run_v31535748540769.png,1
person,5,cdmrunv3,1535831844077.png,person_sketch_age5_cdm_run_v31535831844077.png,1
person,5,cdmrunv3,1535838096849.png,person_sketch_age5_cdm_run_v31535838096849.png,1
person,5,cdmrunv3,1535915417713.png,person_sketch_age5_cdm_run_v31535915417713.png,1
person,5,cdmrunv3,1535916465730.png,person_sketch_age5_cdm_run_v31535916465730.png,1
person,5,cdmrunv3,1535917520092.png,person_sketch_age5_cdm_run_v31535917520092.png,1
person,5,cdmrunv3,1535923704206.png,person_sketch_age5_cdm_run_v31535923704206.png,1
person,5,cdmrunv3,1535925592252.png,person_sketch_age5_cdm_run_v31535925592252.png,1
person,7,cdmrunv3,1534966969603.png,person_sketch_age7_cdm_run_v31534966969603.png,1
person,7,cdmrunv3,1535144819845.png,person_sketch_age7_cdm_run_v31535144819845.png,1
person,7,cdmrunv3,1535146271976.png,person_sketch_age7_cdm_run_v31535146271976.png,1
person,7,cdmrunv3,1535229309764.png,person_sketch_age7_cdm_run_v31535229309764.png,1
person,7,cdmrunv3,1535231468323.png,person_sketch_age7_cdm_run_v31535231468323.png,1
person,7,cdmrunv3,1535233720666.png,person_sketch_age7_cdm_run_v31535233720666.png,1
person,8,cdmrunv3,1526164238357.png,person_sketch_age8_cdm_run_v31526164238357.png,1
phone,2,cdmrunv3,1531427044452.png,phone_sketch_age2_cdm_run_v31531427044452.png,1
phone,2,cdmrunv3,1531428472392.png,phone_sketch_age2_cdm_run_v31531428472392.png,1
phone,2,cdmrunv3,1531509796375.png,phone_sketch_age2_cdm_run_v31531509796375.png,1
phone,2,cdmrunv3,1531598283011.png,phone_sketch_age2_cdm_run_v31531598283011.png,1
phone,2,cdmrunv3,1531604038450.png,phone_sketch_age2_cdm_run_v31531604038450.png,1
phone,2,cdmrunv3,1531611461307.png,phone_sketch_age2_cdm_run_v31531611461307.png,1
phone,2,cdmrunv3,1531777386499.png,phone_sketch_age2_cdm_run_v31531777386499.png,1
phone,3,cdmrunv3,1528585428346.png,phone_sketch_age3_cdm_run_v31528585428346.png,1
phone,3,cdmrunv3,1531600648143.png,phone_sketch_age3_cdm_run_v31531600648143.png,1
phone,3,cdmrunv3,1531603065127.png,phone_sketch_age3_cdm_run_v31531603065127.png,1
phone,3,cdmrunv3,1531608035207.png,phone_sketch_age3_cdm_run_v31531608035207.png,1
phone,3,cdmrunv3,1531610713448.png,phone_sketch_age3_cdm_run_v31531610713448.png,1
phone,3,cdmrunv3,1531670399646.png,phone_sketch_age3_cdm_run_v31531670399646.png,1
phone,3,cdmrunv3,1531694836156.png,phone_sketch_age3_cdm_run_v31531694836156.png,1
phone,3,cdmrunv3,1531697287356.png,phone_sketch_age3_cdm_run_v31531697287356.png,1
phone,3,cdmrunv3,1531774926854.png,phone_sketch_age3_cdm_run_v31531774926854.png,1
phone,3,cdmrunv4,1537388576931.png,phone_sketch_age3_cdm_run_v41537388576931.png,1
phone,3,cdmrunv4,1537465816172.png,phone_sketch_age3_cdm_run_v41537465816172.png,1
phone,3,cdmrunv4,1537641336880.png,phone_sketch_age3_cdm_run_v41537641336880.png,1
phone,4,cdmrunv3,1530481705566.png,phone_sketch_age4_cdm_run_v31530481705566.png,1
phone,4,cdmrunv3,1531340810170.png,phone_sketch_age4_cdm_run_v31531340810170.png,1
phone,4,cdmrunv3,1531505500838.png,phone_sketch_age4_cdm_run_v31531505500838.png,1
phone,4,cdmrunv3,1532119480468.png,phone_sketch_age4_cdm_run_v31532119480468.png,1
phone,4,cdmrunv3,1532122506084.png,phone_sketch_age4_cdm_run_v31532122506084.png,1
phone,5,cdmrunv3,1531953239905.png,phone_sketch_age5_cdm_run_v31531953239905.png,1
phone,5,cdmrunv3,1532030055524.png,phone_sketch_age5_cdm_run_v31532030055524.png,1
phone,5,cdmrunv3,1532034461707.png,phone_sketch_age5_cdm_run_v31532034461707.png,1
phone,5,cdmrunv3,1532126921035.png,phone_sketch_age5_cdm_run_v31532126921035.png,1
phone,5,cdmrunv3,1532128649317.png,phone_sketch_age5_cdm_run_v31532128649317.png,1
phone,5,cdmrunv4,1537650464349.png,phone_sketch_age5_cdm_run_v41537650464349.png,1
phone,5,cdmrunv4,1537731511716.png,phone_sketch_age5_cdm_run_v41537731511716.png,1
phone,5,cdmrunv4,1541970856667.png,phone_sketch_age5_cdm_run_v41541970856667.png,1
phone,5,cdmrunv4,1541976072035.png,phone_sketch_age5_cdm_run_v41541976072035.png,1
phone,5,cdmrunv4,1541977671135.png,phone_sketch_age5_cdm_run_v41541977671135.png,1
phone,5,cdmrunv4,1541979890077.png,phone_sketch_age5_cdm_run_v41541979890077.png,1
phone,6,cdmrunv4,1538854044619.png,phone_sketch_age6_cdm_run_v41538854044619.png,1
phone,6,cdmrunv4,1538949600256.png,phone_sketch_age6_cdm_run_v41538949600256.png,1
phone,6,cdmrunv4,1538950609430.png,phone_sketch_age6_cdm_run_v41538950609430.png,1
phone,6,cdmrunv4,1539378843891.png,phone_sketch_age6_cdm_run_v41539378843891.png,1
phone,6,cdmrunv4,1541969255482.png,phone_sketch_age6_cdm_run_v41541969255482.png,1
phone,6,cdmrunv4,1541970551892.png,phone_sketch_age6_cdm_run_v41541970551892.png,1
phone,6,cdmrunv4,1541980316905.png,phone_sketch_age6_cdm_run_v41541980316905.png,1
phone,6,cdmrunv4,1542047680834.png,phone_sketch_age6_cdm_run_v41542047680834.png,1
phone,6,cdmrunv4,1542048599263.png,phone_sketch_age6_cdm_run_v41542048599263.png,1
phone,6,cdmrunv4,1542049235926.png,phone_sketch_age6_cdm_run_v41542049235926.png,1
phone,6,cdmrunv4,1542049900608.png,phone_sketch_age6_cdm_run_v41542049900608.png,1
phone,6,cdmrunv4,1542053180845.png,phone_sketch_age6_cdm_run_v41542053180845.png,1
phone,8,cdmrunv4,1541283384573.png,phone_sketch_age8_cdm_run_v41541283384573.png,1
phone,8,cdmrunv4,1541367019106.png,phone_sketch_age8_cdm_run_v41541367019106.png,1
phone,8,cdmrunv4,1541370666218.png,phone_sketch_age8_cdm_run_v41541370666218.png,1
phone,9,cdmrunv3,1530657125513.png,phone_sketch_age9_cdm_run_v31530657125513.png,1
rabbit,2,cdmrunv3,1531428472392.png,rabbit_sketch_age2_cdm_run_v31531428472392.png,1
rabbit,2,cdmrunv3,1532130735177.png,rabbit_sketch_age2_cdm_run_v31532130735177.png,1
rabbit,3,cdmrunv3,1527963107380.png,rabbit_sketch_age3_cdm_run_v31527963107380.png,1
rabbit,3,cdmrunv3,1527967199255.png,rabbit_sketch_age3_cdm_run_v31527967199255.png,1
rabbit,3,cdmrunv3,1528579199179.png,rabbit_sketch_age3_cdm_run_v31528579199179.png,1
rabbit,3,cdmrunv3,1528916399303.png,rabbit_sketch_age3_cdm_run_v31528916399303.png,1
rabbit,3,cdmrunv3,1528917240117.png,rabbit_sketch_age3_cdm_run_v31528917240117.png,1
rabbit,3,cdmrunv3,1529178852031.png,rabbit_sketch_age3_cdm_run_v31529178852031.png,1
rabbit,3,cdmrunv3,1529184066015.png,rabbit_sketch_age3_cdm_run_v31529184066015.png,1
rabbit,3,cdmrunv3,1529188199108.png,rabbit_sketch_age3_cdm_run_v31529188199108.png,1
rabbit,3,cdmrunv3,1529188417535.png,rabbit_sketch_age3_cdm_run_v31529188417535.png,1
rabbit,3,cdmrunv3,1532030296293.png,rabbit_sketch_age3_cdm_run_v31532030296293.png,1
rabbit,5,cdmrunv3,1528224184593.png,rabbit_sketch_age5_cdm_run_v31528224184593.png,1
rabbit,5,cdmrunv3,1528224599151.png,rabbit_sketch_age5_cdm_run_v31528224599151.png,1
rabbit,5,cdmrunv3,1528232999187.png,rabbit_sketch_age5_cdm_run_v31528232999187.png,1
rabbit,5,cdmrunv3,1528233345287.png,rabbit_sketch_age5_cdm_run_v31528233345287.png,1
rabbit,5,cdmrunv3,1528481399327.png,rabbit_sketch_age5_cdm_run_v31528481399327.png,1
rabbit,5,cdmrunv3,1528487999206.png,rabbit_sketch_age5_cdm_run_v31528487999206.png,1
rabbit,5,cdmrunv3,1528926779657.png,rabbit_sketch_age5_cdm_run_v31528926779657.png,1
rabbit,5,cdmrunv3,1531953239905.png,rabbit_sketch_age5_cdm_run_v31531953239905.png,1
rabbit,5,cdmrunv3,1532030055524.png,rabbit_sketch_age5_cdm_run_v31532030055524.png,1
rabbit,5,cdmrunv3,1532034461707.png,rabbit_sketch_age5_cdm_run_v31532034461707.png,1
rabbit,5,cdmrunv3,1532110370251.png,rabbit_sketch_age5_cdm_run_v31532110370251.png,1
rabbit,5,cdmrunv3,1532125606511.png,rabbit_sketch_age5_cdm_run_v31532125606511.png,1
rabbit,7,cdmrunv3,1530655295892.png,rabbit_sketch_age7_cdm_run_v31530655295892.png,1
rabbit,8,cdmrunv3,1531684414594.png,rabbit_sketch_age8_cdm_run_v31531684414594.png,1
rabbit,8,cdmrunv3,1531686508439.png,rabbit_sketch_age8_cdm_run_v31531686508439.png,1
rabbit,8,cdmrunv3,1531693363638.png,rabbit_sketch_age8_cdm_run_v31531693363638.png,1
scissors,2,cdmrunv4,1541709421834.png,scissors_sketch_age2_cdm_run_v41541709421834.png,1
scissors,2,cdmrunv4,1541875677193.png,scissors_sketch_age2_cdm_run_v41541875677193.png,1
scissors,2,cdmrunv4,1541876127391.png,scissors_sketch_age2_cdm_run_v41541876127391.png,1
scissors,2,cdmrunv4,1541877298788.png,scissors_sketch_age2_cdm_run_v41541877298788.png,1
scissors,2,cdmrunv4,1541878510984.png,scissors_sketch_age2_cdm_run_v41541878510984.png,1
scissors,2,cdmrunv4,1541885836725.png,scissors_sketch_age2_cdm_run_v41541885836725.png,1
scissors,2,cdmrunv4,1541888151445.png,scissors_sketch_age2_cdm_run_v41541888151445.png,1
scissors,2,cdmrunv4,1541889498506.png,scissors_sketch_age2_cdm_run_v41541889498506.png,1
scissors,2,cdmrunv4,1541896384786.png,scissors_sketch_age2_cdm_run_v41541896384786.png,1
scissors,3,cdmrunv4,1536958856674.png,scissors_sketch_age3_cdm_run_v41536958856674.png,1
scissors,3,cdmrunv4,1537041776487.png,scissors_sketch_age3_cdm_run_v41537041776487.png,1
scissors,3,cdmrunv4,1538858546240.png,scissors_sketch_age3_cdm_run_v41538858546240.png,1
scissors,4,cdmrunv4,1541013771980.png,scissors_sketch_age4_cdm_run_v41541013771980.png,1
scissors,4,cdmrunv4,1541377708430.png,scissors_sketch_age4_cdm_run_v41541377708430.png,1
scissors,4,cdmrunv4,1541546340532.png,scissors_sketch_age4_cdm_run_v41541546340532.png,1
scissors,4,cdmrunv4,1541626662006.png,scissors_sketch_age4_cdm_run_v41541626662006.png,1
scissors,4,cdmrunv4,1541634159759.png,scissors_sketch_age4_cdm_run_v41541634159759.png,1
scissors,4,cdmrunv4,1542047958148.png,scissors_sketch_age4_cdm_run_v41542047958148.png,1
scissors,4,cdmrunv4,1542051051527.png,scissors_sketch_age4_cdm_run_v41542051051527.png,1
scissors,4,cdmrunv4,1542062654769.png,scissors_sketch_age4_cdm_run_v41542062654769.png,1
scissors,4,cdmrunv4,1542064959811.png,scissors_sketch_age4_cdm_run_v41542064959811.png,1
scissors,4,cdmrunv4,1542065916564.png,scissors_sketch_age4_cdm_run_v41542065916564.png,1
scissors,5,cdmrunv4,1541963880519.png,scissors_sketch_age5_cdm_run_v41541963880519.png,1
scissors,8,cdmrunv4,1541970057187.png,scissors_sketch_age8_cdm_run_v41541970057187.png,1
scissors,8,cdmrunv4,1541973838793.png,scissors_sketch_age8_cdm_run_v41541973838793.png,1
scissors,8,cdmrunv4,1542052947314.png,scissors_sketch_age8_cdm_run_v41542052947314.png,1
scissors,8,cdmrunv4,1542057738079.png,scissors_sketch_age8_cdm_run_v41542057738079.png,1
scissors,8,cdmrunv4,1542061290742.png,scissors_sketch_age8_cdm_run_v41542061290742.png,1
sheep,2,cdmrunv4,1541623145519.png,sheep_sketch_age2_cdm_run_v41541623145519.png,1
